Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,LT mid-level trim and most common,"–2012 3.0 L (183 cu in) 4JJ1-TC (3.0 CTI) Turbo I4 146 hp (109 kW) @ 3,600 rpm 216 lb⋅ft (293 N⋅m) @ 1,400–3,400 rpm",,,The six-speed manual transmission was discontinued during the 2019 model year and is no longer available in the Colorado or Canyon.,,,,,,,,,"The Colorado was offered in three basic trim levels: Base, LS, and LT, while the Canyon was also offered in three trim levels, but with different names: Canyon, SLE, and SLT.","The six-disc in-dash CD changer was discontinued as well, leaving the single-dis","The six-disc in-dash CD changer was discontinued as well, leaving the single-disc CD/MP3 player, and a standard A/M-F/M only radio, with two-, four-, or six-speaker audio systems.",,
,,,"Z71, the top trim, includes off-road equipment.","–2012 3.0 L (183 cu in) 4JJ1-TCX (3.0 CTI Max) VGS Turbo I4 163 hp (122 kW) @ 3,600 rpm 265.5 lb⋅ft (360 N⋅m) @ 1,400–3,400 rpm",,,"Optional features (based on trim) will include active aero grille shutters, available OnStar 4G LTE connectivity with on-board Wi-Fi, forward collision warning, lane departure warning, and an available Teen Driver feature that limits speed and audio volume.",,,,,,,,,"Chevrolet Colorado extended cab (pre-facelift, Thailand)","Most later trucks received alloy wheels as standard equipment, with optional pol","Most later trucks received alloy wheels as standard equipment, with optional polished and chrome-plated wheels, in 16, 17, or 18-inch diameters.",,
,,,"GMC also saw its level trims reduced and renamed for the 2021 model year: Elevation Standard, Elevation, AT4, and Denali. It is unknown why the SLE and SLT trims were deleted.","–2006 3.5 L (214 cu in) L52 I5 220 hp (164 kW) @ 5,600 rpm 225 lb⋅ft (305 N⋅m) @ 2,800 rpm",,,–present 2.8 L Duramax LWN I4 135–147 kW (181–197 hp; 184–200 PS) 347–369 lb⋅ft (470–500 N⋅m) 6-speed 6L50 automatic US 2016,,,,,,,,,Predecessor Chevrolet S-10 (Mercosur),"Thailand Chevrolet Colorado extended cab (pre-facelift, Thailand) GM Thai","Thailand Chevrolet Colorado extended cab (pre-facelift, Thailand) GM Thailand manufactured the Colorado from March 2004 with a mildly altered styling compared to the North American version. In late January 2006, Chevrolet introduced a G-80 differential lock system as optional for most Colorado trim levels. This feature is not available on the D-Max.",,
,,,"The US Army's Infantry Squad Vehicle (ISV) is heavily based on the diesel variant of the ZR2, with 90% of the vehicle coming from Commercial Off-The-Shelf (COTS) components.",,,,,,,,,,,,,"On 9 September 2011, General Motors (Thailand) opened the diesel engine manufacturing plant, to make the Duramax engine used by the Colorado. The engine is a rebranded VM Motori turbodiesel engine with 2.5- or 2.8-liter, paired with a manual or automatic transmission.",It is also available in three cab configurations: extended cab with a 6.2 ft (1.,"It is also available in three cab configurations: extended cab with a 6.2 ft (1.9 m) bed, crew cab with a 5.2 ft (1.6 m) bed, or crew cab with a 6.2 ft (1.9 m) bed, with four-wheel drive being optional. 16-inch or 17-inch steel wheels or alloy wheels are available, as well as a Decor package for the WT model that adds a chrome front grille and body-colored door handles and side-view mirrors.",,
,,,–present 2.5 L Duramax XLDE25 LP2 I4 VG Turbo 134 kW (180 hp; 182 PS) 324 lb⋅ft (439 N⋅m) Thai production,,,,,,,,,,,,,Holden Colorado,"The W/T includes the same standard equipment as the base Colorado trim level, bu","The W/T includes the same standard equipment as the base Colorado trim level, but has more optional equipment, such as a seven-inch color touch-screen MyLink radio, cloth seating surfaces, keyless entry, 16-inch aluminum-alloy wheels, color-keyed door mirrors, an automatic transmission, and a 3.6 L V6 gasoline engine.",,
,,,"Wheelbase 3,337 mm (131.4 in)",,,,,,,,,,,,,The facelifted Colorado model for the Australian and New Zealand markets was released in 2017 with GM's MyLink infotainment system including Apple CarPlay and Android Auto smartphone mirroring. The model is built in right-hand drive at the GM Thailand plant.,The LT adds this equipment to the base Colorado and W/T trim levels: 17-inch alu,"The LT adds this equipment to the base Colorado and W/T trim levels: 17-inch aluminum-alloy wheels, 3.6 L V6 gasoline engine, automatic transmission, eight-inch color touch-screen MyLink radio, SiriusXM satellite radio, OnStar with 4G LTE Wi-Fi connectivity (later models only), cloth seating surfaces, and keyless entry.",,
,,,,,,,,,,,,,,,,Holden Colorado LSX (facelift),Optional equipment is the same as the LT.,Optional equipment is the same as the LT.,,
,,,,,,,,,,,,,,,,"DX features a manual transmission, electronic stability control, side-curtain airbags, Bluetooth capabilities, and 16-inch steel wheels.",Later 2015 Colorado and Canyon models offered 4G LTE Wi-Fi capabilities through,"Later 2015 Colorado and Canyon models offered 4G LTE Wi-Fi capabilities through the OnStar system, standard on higher trim levels, and optional on lower trim levels.",,
,,,,,,,,,,,,,,,,Chevrolet Colorado (United States),"For 2016, trucks equipped with the eight-inch MyLink or GMC IntelliLink touchscr","For 2016, trucks equipped with the eight-inch MyLink or GMC IntelliLink touchscreen infotainment system received standard Apple CarPlay and Android Auto smartphone integration.",,
,,,,,,,,,,,,,,,,Chevrolet Colorado (US),"Starting with the 2017 model year, base Colorado and Canyon models received a st","Starting with the 2017 model year, base Colorado and Canyon models received a standard seven-inch Chevrolet MyLink (or GMC Intellilink) touchscreen infotainment system with Bluetooth for hands-free calling and wireless stereo audio streaming, Apple CarPlay and Android Auto smartphone integration, an AM/FM radio, and auxiliary and USB audio inputs, along with a six-speaker audio system.",,
,,,,,,,,,,,,,,,,"inch or 17-inch steel wheels or alloy wheels are available, as well as a Decor package for the WT model that adds a chrome front grille and body-colored door handles and side-view mirrors.",OnStar with 4G LTE Wi-Fi capabilities was optional on base Colorado and Canyon m,OnStar with 4G LTE Wi-Fi capabilities was optional on base Colorado and Canyon models.,,
,,,,,,,,,,,,,,,,,"Optional equipment is the same as the LT and Z71 trim levels, except for the ava","Optional equipment is the same as the LT and Z71 trim levels, except for the availability of a rear bed-mounted light bar.",,
,,,,,,,,,,,,,,,,,"The Canyon offers the same features as its cousin, but will have a higher MSRP a","The Canyon offers the same features as its cousin, but will have a higher MSRP and more options.",,
,,,,,,,,,,,,,,,,,"The base model is only available with the 2.5 L Ecotec I4 engine, a 6-speed manu","The base model is only available with the 2.5 L Ecotec I4 engine, a 6-speed manual transmission (until mid-2019 when the manual transmission was discontinued and a six-speed automatic transmission became standard), and two-wheel drive.",,
,,,,,,,,,,,,,,,,,Engine options are the 3.6 L LGZ V6 engine and the 2.8 L Duramax LWN turbodiesel,Engine options are the 3.6 L LGZ V6 engine and the 2.8 L Duramax LWN turbodiesel engine.,,
,,,,,,,,,,,,,,,,,Optional Bed-Mounted Full Size Spare Tire Optional Carpet Delete The 2018 Color,"Optional Bed-Mounted Full Size Spare Tire Optional Carpet Delete The 2018 Colorado ZR2 was featured in Season 9 Episode 99 of Motor Trend Head 2 Head, where it faced off against a 2017 Ram 2500 Power Wagon.",,
,,,,,,,,,,,,,,,,,"2023 Chevrolet Colorado Specs, Features & Options Here's everything you need to","2023 Chevrolet Colorado Specs, Features & Options Here's everything you need to know about each trim in the 2023 Chevrolet Colorado lineup.",,
,,,,,,,,,,,,,,,,,The Convenience Package III for the 2023 Chevy Colorado LT no longer includes 18,The Convenience Package III for the 2023 Chevy Colorado LT no longer includes 18-inch alloy wheels as standard.,,
,,,,,,,,,,,,,,,,,They're now available as standalone options.,They're now available as standalone options.,,
,,,,,,,,,,,,,,,,,"The new 2023 Chevy Colorado's updated powertrain, new tech, and a dust-busting D","The new 2023 Chevy Colorado's updated powertrain, new tech, and a dust-busting Desert Boss off-road package for ZR2 models help it climb above other mid-size pickups.",,
,,,,,,,,,,,,,,,,,Some equipment described in this guide m y not be included in your vehicle.,Some equipment described in this guide m y not be included in your vehicle.,,
