Year,Make,Model,Trim,engineOptions,engineDisplay,forcedInduction,transmissionOptions,drivetrainOptions,fuelType,bodyStyle,cylinders,displacement,mpg_city,mpg_highway,mpg_combined,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,The Portuguese Marine Corps uses the G-class for light transport along with Toyota Landcruiser and Land Rover Defender 90.,,,,,,,,,,,,,Royal Gendarmerie of Cambodia purchased 30 armored Mercedes-Benz G-Class from RMA Cambodia.,The new steering system allows safety and convenience equipment such as active l,"The new steering system allows safety and convenience equipment such as active lane-keeping assist, Pre-Safe collision avoidance systems and self-parking capability.",,
,,,,,,,,,,,,,,,,"The Finnish Army uses the Geländewagen mostly as armored vehicles and ambulances, but other versions are also in service.","The G 400 d features the same OM656 engine as the G 350 d, but output has been i","The G 400 d features the same OM656 engine as the G 350 d, but output has been increased to 326 hp and 516 lb⋅ft of torque. Both models are still produced by Mercedes-Benz, however certain markets only sell one of the two. The redesign also allowed newer safety and collision avoidance equipment from the W222 S-Class to be fitted to the G-Class for the first time.",,
,,,,,,,,,,,,,,,,"A LAPV Enok, the latest armored model of the German Army",A Burmester surround sound system and a larger dual 12-inch liquid-crystal displ,A Burmester surround sound system and a larger dual 12-inch liquid-crystal display with smartphone integration (Apple CarPlay and Android Auto) were offered as optional equipment.,,
,,,,,,,,,,,,,,,,"The Greek Army as well as Air Force, Navy and Police have several versions (462) of the Geländewagen, manufactured by ELBO the Hellenic Vehicles Industry.",No model prior to this has been certified or had its safety equipment tested for,No model prior to this has been certified or had its safety equipment tested for crash safety.,,
,,,,,,,,,,,,,,,,"The Kurdish Peshmerga has 60 ""Wolf"" including 20 lightly armored type to help fight off the ISIL forces.",Mercedes-AMG claims a 0-60 mph time of 4.4 seconds and a top speed of 149 mph wi,Mercedes-AMG claims a 0-60 mph time of 4.4 seconds and a top speed of 149 mph with the optional Driver's Package.,,
,,,,,,,,,,,,,,,,"The Korean People's Army appears to have acquired several 230G(E)-class vehicles, some of which were seen on the Workers' Party of Korea 65th anniversary military parade. At the funeral of Kim Jong-il his hearse was flanked by G-Class vehicles.","The model features distinct front and rear fascias and body styling, as well as","The model features distinct front and rear fascias and body styling, as well as an AMG-specific interior with a standard AMG Performance steering wheel with flattened bottom. G 63 G 63 (rear) G 63 (Japan-market interior) G 63 Edition 1 To commemorate the launch of the second-generation G 63 in 2023, Mercedes-AMG released the Edition 1 special edition at market launch.",,
,,,,,,,,,,,,,,,,,The special model features Designo Night Black Magno paint with contrasting matt,"The special model features Designo Night Black Magno paint with contrasting matte Graphite Grey sports stripes along the vehicle sides, a decorative red stripe on the exterior mirrors, and Night Package featuring gloss black trim and accents.",,
,,,,,,,,,,,,,,,,,The Edition 1 also features matte black 22-inch forged wheels with red-painted r,"The Edition 1 also features matte black 22-inch forged wheels with red-painted rim flanges and a cross-spoke design, as well as red accents throughout the interior. G 63 Edition 1 at the 2018 Geneva Motor Show G 63 Edition 1 rear G 63 Trail Package The optional AMG Trail Package can be specified for the G 63 model only, offering greater off-road capability and styling.",,
,,,,,,,,,,,,,,,,,The package adds softer settings for the adaptive dampers to enhance off-road dr,The package adds softer settings for the adaptive dampers to enhance off-road driving and maneuverability.,,
,,,,,,,,,,,,,,,,,20-inch wheels with five sets of twin spokes and all-terrain tires are part of t,20-inch wheels with five sets of twin spokes and all-terrain tires are part of the package.,,
,,,,,,,,,,,,,,,,,"Similar to the Mercedes-Benz designo programme, buyers can specify different col","Similar to the Mercedes-Benz designo programme, buyers can specify different colour and material options.",,
,,,,,,,,,,,,,,,,,The document includes a table of contents listing various sections such as gener,"The document includes a table of contents listing various sections such as general information, what's new, models, equipment, specifications, and options.",,
,,,,,,,,,,,,,,,,,"Mercedes-Benz reserves the right to make changes at any time, without notice, to","Mercedes-Benz reserves the right to make changes at any time, without notice, to colors, materials, equipment, special specifications and models.",,
,,,,,,,,,,,,,,,,,Pricing may not yet be finalized for some models or options.,Pricing may not yet be finalized for some models or options.,,
,,,,,,,,,,,,,,,,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,,,,,,,,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,,,,,,,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,,,,,,,,,,,,,,"Dec 4, 2024G 550 $148,250 * Standard Feature Highlights New 3.0L Inline-6 Turbo","Dec 4, 2024G 550 $148,250 * Standard Feature Highlights New 3.0L Inline-6 Turbo with 48V Mild Hybrid System delivers greater performance and efficiency 0.3-seconds quicker acceleration from 0-60 mph 30-percent increase in EPA city fuel economy 4MATIC All-Wheel Drive (40 percent front/60 percent rear torque distribution) Selectable LOW RANGE off-road gear ...",,
,,,,,,,,,,,,,,,,,Over the following pages you9ll find model prices and a breakdown of standard an,"Over the following pages you9ll find model prices and a breakdown of standard and optional equipment, as well as details of the attractive finance offers and benefits that are available to every Mercedes-Benz driver.",,
