Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,"In January 2019, Volkswagen introduced new high-performance variation, the Golf GTI TCR with 290 PS 2-litre engine and special trim.","TSI BlueMotion 999 cc (61 cu in) 115 PS (85 kW; 113 hp) at 5,000–5,500 rpm 200 N⋅m (148 lb⋅ft) at 2,000–3,500 rpm 9.7 s 204 km/h (127 mph) 6-speed manual",speed DSG from April 2014,,"TDI BlueMotion (CLHB) 1,598 cc (98 cu in) 90 PS (66 kW; 89 hp) at 2750–4800 rpm 230 N⋅m (170 lb⋅ft) at 1400–2700 rpm 12.9 s 185 km/h (115 mph) 5-speed manual",Golf R 400 Golf R 400 The ride height is 20 mm lower than the standard Golf.,Golf R 400 Golf R 400 The ride height is 20 mm lower than the standard Golf.,,
,,,Units were largely limited in production.,,,,"TDI BlueMotion (CLHA) 1,598 cc (98 cu in) 105 PS (77 kW; 104 hp) at 3,000–4,000 rpm 250 N⋅m (184 lb⋅ft) at 1,500–2,750 rpm 10.7 s 192 km/h (119 mph) 5-speed manual",Golf R models equipped with the optional 'DCC' (Dynamic Chassis Control) offer t,"Golf R models equipped with the optional 'DCC' (Dynamic Chassis Control) offer three suspension modes: 'Comfort', 'Normal', and 'Race'.",,
,,,"On top of ESC Sport mode, as found on the GTI and GTD, which delays intervention of the electronic stability control system, the R offers the option fully to disengage the ESC, for track driving.",,,,"TDI BlueMotion (DDYA, DGTE) 1,598 cc (98 cu in) 115 PS (85 kW; 113 hp) at 3,000–4,000 rpm 250 N⋅m (184 lb⋅ft) at 1,500–3,200 rpm 10.2 s 198 km/h (123 mph) 5-speed manual","On top of ESC Sport mode, as found on the GTI and GTD, which delays intervention","On top of ESC Sport mode, as found on the GTI and GTD, which delays intervention of the electronic stability control system, the R offers the option fully to disengage the ESC, for track driving.",,
,,,,,,,,"The option carried a lead time of two to four months, as each car ordered as par","The option carried a lead time of two to four months, as each car ordered as part of the Spektrum program was hand-painted in a separate facility from the main production line.",,
,,,,,,,,The updated Golf GTI was increased from 162 kW (217 hp; 220 PS) to 169 kW (227 h,The updated Golf GTI was increased from 162 kW (217 hp; 220 PS) to 169 kW (227 hp; 230 PS) in the standard car and from 169 kW (227 hp; 230 PS) to 180.2 kW (241.7 hp; 245.0 PS) with the Performance Pack.,,
,,,,,,,,"In addition, the facelift increased infotainment screen size across the range, a","In addition, the facelift increased infotainment screen size across the range, as well as adding the option for a fully digital dashboard.",,
,,,,,,,,"The rear lights now utilise LED technology as standard (including a ""sweeping"" i","The rear lights now utilise LED technology as standard (including a ""sweeping"" indicator effect on performance models) while this technology is optional on most models for the headlights. The facelifted Golf Mk7 was released in North America for the 2018 model year.",,
,,,,,,,,Pre-facelift Standard (pre-facelift) Standard (pre-facelift) R-Line (pre-fa,"Pre-facelift Standard (pre-facelift) Standard (pre-facelift) R-Line (pre-facelift) R-Line (pre-facelift) Facelift Standard (facelift) Standard (facelift) R-Line (facelift) R-Line (facelift) Powertrain The Golf line is available in all the relevant drive systems: the Golf TSI, including GTI, is petrol-powered; Golf TDI, including GTD, is diesel-powered; the Golf TGI is powered by compressed natural gas (CNG); the e-Golf is powered by electricity; and Golf GTE is a plug-in hy",,
,,,,,,,,Previewed as the Volkswagen Sportsvan concept at the 2013 Frankfurt Motor Show a,"Previewed as the Volkswagen Sportsvan concept at the 2013 Frankfurt Motor Show and positioned below the seven-seater Touran in the company's product catalogue, it is derived from the Golf Mk7 and based on the MQB platform, and was also assembled at the Wolfsburg plant alongside the standard Golf hatchback.",,
,,,,,,,,"""Growth and change: The Chinese car market remains the largest in the world, and","""Growth and change: The Chinese car market remains the largest in the world, and China is also assuming a leading role in e-mobility and digitalization – with the Volkswagen Group as a strong partner"".",,
