Year,Make,Model,Trim,engineOptions,transmissionOptions,drivetrainOptions,exteriorColors,Packages,packageDetails,Options,optionDetails
,,,"Won ""Best Handling Car"" of 2020 by Sport Auto magazine, over such competition as the McLaren 600 LT, Porsche 718 Cayman GT4, and BMW M8 Competition.[159]",Inline-four BMW B48B20 engine in 2.0 models,Series Model Years Driver position Engine Power Torque Transmission Primary market,,"^ Siu, Jason (6 December 2011). ""Toyota Supra Successor One of Two New Models Being Considered"". Retrieved 12 November 2012.","It was released in Absolute Zero White, Nitro Yellow, and matte Phantom Gray pai","It was released in Absolute Zero White, Nitro Yellow, and matte Phantom Gray paint colour options.[86][87] With the launch of a new 6-speed manual transmission offering in the Supra in 2022 for the 2023 model year, a limited A91-MT Edition was released with a limited run of 500 units.",,
,,,"Won ""Best Sports Coupe"" in MotorWeek magazine's 2020 Drivers' Choice Awards.[160]",Engineering[edit],kW (194 hp; 197 PS) 320 N⋅m (236 lb⋅ft) 8-speed ZF 8HP automatic Europe,,"^ ""Toyota GAZOO Racing pushes the boundaries of ever-better motorsports-bred cars"" (Press release). Brussels, Belgium: Toyota Europe. 12 March 2025. Retrieved 12 March 2025.","The A91-MT Edition also includes exclusive red badging, red GR engine bay strut","The A91-MT Edition also includes exclusive red badging, red GR engine bay strut brace, and Frozen Gunmetal Gray wheels.[82] In 2023, for the 2024 model year, the 45th Anniversary Edition was released in North America with a limited run of 900 units, to mark the 45th anniversary of the launch of the first Supra, the 1978 Celica Supra.",,
,,,"Awarded Car and Driver magazine's ""Editor's Choice"" award for 2020 in the Sports Car category.[164]","In 2020, the Japanese-spec GR Supra was improved. For the RZ grade, the output of the 3-litre engine was increased to 289 kW (387 hp). The Horizon Blue Edition was released, 100 units was produced the same year.[75]",DB51 2023–present 6-speed ZF GS6L50TZ manual,,"^ Marsh, Jack (24 November 2024). ""The ultimate version of the Toyota GR Supra will be a rarity with incredible new upgrades"". Supercar Blondie. UK. Retrieved 30 November 2024.","It will use the standard US engine with 285 kW (382 hp), even though the Final E","It will use the standard US engine with 285 kW (382 hp), even though the Final Edition in other parts of the world will have a 320 kW (429 hp) engine.[91] 2021 A91 Edition Supra in Refraction Blue 2024 Toyota Supra 45th Anniversary Edition 2026 Toyota Supra Final Edition 2026 Toyota Supra Final Edition (rear view) United Kingdom[edit] The Supra is available in the United Kingdom in 3 variants, 2.0 Pro, 3.0, and 3.0 Pro.",,
,,,"The Specialty Equipment Market Association (SEMA) awarded the fifth-generation Supra as the ""Sport Compact of the Year"" for 2021.[168]","In 2024, for the 2025 model year, the 2.0 litre engine was dropped.[83]",DB42 2020–present 8-speed ZF 8HP automatic,,"^ ""GReddy Performance GR Supra ""Drifts"" into Toyota's SEMA360 Showcase"". Toyota USA Newsroom. 2 November 2020. Retrieved 24 February 2023.","It has a seven-speed automatic, as opposed to the eight-speed unit on standard r","It has a seven-speed automatic, as opposed to the eight-speed unit on standard road going models, and an Akrapovič exhaust system.",,
,,,"Won ""Best Sports Coupe"" in MotorWeek magazine's 2021 Drivers' Choice Awards, for a second consecutive year.[169]","The Malaysian market GR Supra was launched on 20 September 2019.[98] In 2023, the GR Supra was launched with two variants, a 3.0-liter six-speed manual and eight-speed automatic.[99]",DB92 2023–present 6-speed ZF GS6L50TZ manual,,"^ ""GReddy Transforms Toyota Supra Into A Drift Machine"". CarBuzz. 2 November 2020. Retrieved 24 February 2023.","Inside, an FIA-standard racing seat is present featuring a six-point harness, al","Inside, an FIA-standard racing seat is present featuring a six-point harness, along with a carbon fibre instrument cluster.",,
,,,"Awarded Car and Driver magazine's ""Editor's Choice"" award for 2021 in the Sports Car category.[170]",,,,"^ ""Toyota driver Fredric Aasbo wins third Formula Drift championship"" (Press release). US: Toyota. 15 October 2022. Retrieved 24 February 2023.","A Magneti Marelli engine management system, motorsport ABS, data logger and fire","A Magneti Marelli engine management system, motorsport ABS, data logger and fire extinguisher are standard, while an illuminated car number is optional.",,
,,,"Awarded Car and Driver magazine's ""Editor's Choice"" award for 2022 in the Sports Car category.[173]",,,,"^ ""Multi-pathway approach to CO2 reduction leads to all-time sales record for Toyota Motor Europe in 2024"". Europe: Toyota. 15 January 2025. Retrieved 4 April 2025.",Owners of the previous GT4 will have the option to upgrade to the new GT4 EVO sp,"Owners of the previous GT4 will have the option to upgrade to the new GT4 EVO specification, if desired.",,
,,,"On Forbes magazine's ""Best Sports Cars"" list for 2022.[174]",,,,,"^ ""BMW Group and Toyota Motor Corporation Deepen Collaboration by Signing Bindin","^ ""BMW Group and Toyota Motor Corporation Deepen Collaboration by Signing Binding Agreements"".",,
,,,"Won ""Best Japanese Sports Car"" for 2022 by HotCars.[175]",,,,,"""2021 Toyota Supra Adds 255-HP Turbo Four, and Inline-6 Gains Power"".","""2021 Toyota Supra Adds 255-HP Turbo Four, and Inline-6 Gains Power"".",,
,,,"Awarded Car and Driver magazine's ""Editor's Choice"" award for 2023 in the Sports Car category, for a fourth consecutive year.[179]",,,,,"^ Jump up to: a b ""Toyota GR Supra Adds Manual Transmission and Enhanced Drive","^ Jump up to: a b ""Toyota GR Supra Adds Manual Transmission and Enhanced Drive Dynamics for 2023"" (Press release).",,
,,,,,,,,"^ ""Widespread BMW backup camera recall includes Supra, Rolls-Royces"".","^ ""Widespread BMW backup camera recall includes Supra, Rolls-Royces"".",,
,,,,,,,,Standard equipment includes the features that come with this vehicle.,Standard equipment includes the features that come with this vehicle.,,
,,,,,,,,Select Your Options Choose options to include in this vehicle value.,Select Your Options Choose options to include in this vehicle value.,,
,,,,,,,,"For the most accurate pricing and values on new or used vehicles, select the opt","For the most accurate pricing and values on new or used vehicles, select the optional features on the vehicle.",,
,,,,,,,,"Then locate a dealer near you for current special offers, local deals and lease","Then locate a dealer near you for current special offers, local deals and lease options for the 2025 Toyota GR Supra on BuyaToyota.com, an official Toyota site.",,
,,,,,,,,Latest technology in the 2025 Toyota GR Supra: Compare all specifications and co,"Latest technology in the 2025 Toyota GR Supra: Compare all specifications and configurations of the 2025 Toyota GR Supra, special features and options, and check out specs and trims on CarBuzz",,
